session,icpsr,statecode,district,state,party,name,dwnom_1,dwnom_2,dwnom_bse1,dwnom_bse2
113,20916,KY,2,KENTUCK,200,GUTHRIE,0.391,0.207,0.0517,0.1285
113,20723,KY,3,KENTUCK,100,YARMUTH,-0.394,-0.204,0.0141,0.0514
113,31102,KY,4,KENTUCK,200,MASSIE,0.98,-0.201,0.4172,0.3551
113,14854,KY,5,KENTUCK,200,ROGERS,0.342,0.023,0.0413,0.0178
113,21333,KY,6,KENTUCK,200,BARR,0.488,-0.129,0.062,0.4242
113,20759,LA,1,LOUISIA,200,SCALISE,0.597,-0.015,0.0588,0.3143
113,21137,LA,2,LOUISIA,100,RICHMOND,-0.441,0.338,0.1102,0.1415
113,20514,LA,3,LOUISIA,200,BOUSTANY,0.427,0.046,0.0796,0.2161
113,20918,LA,4,LOUISIA,200,FLEMING,0.596,-0.11,0.0454,0.277
113,90327,LA,5,LOUISIA,200,ALEXANDER,0.356,0.253,0.057,0.0473
113,21374,LA,5,LOUISIA,200,MCALLISTER,0.412,0.262,0.04,0.1321
113,20919,LA,6,LOUISIA,200,CASSIDY,0.477,-0.223,0.0682,0.2692
113,20920,ME,1,MAINE,100,PINGREE,-0.485,-0.374,0.0249,0.0505
113,20328,ME,2,MAINE,100,MICHAUD,-0.293,-0.026,0.0193,0.0391
113,21139,MD,1,MARYLAN,200,HARRIS,0.606,-0.292,0.0454,0.2583
113,20329,MD,2,MARYLAN,100,RUPPERSBE,-0.288,0.047,0.0093,0.11
113,20724,MD,3,MARYLAN,100,SARBANES,-0.455,-0.2,0.023,0.0502
113,20763,MD,4,MARYLAN,100,EDWARDS,-0.595,-0.468,0.0407,0.0704
113,14873,MD,5,MARYLAN,100,HOYER,-0.377,0.063,0.0337,0.0246
113,21334,MD,6,MARYLAN,100,DELANEY,-0.288,-0.033,0.0185,0.1103
113,29587,MD,7,MARYLAN,100,CUMMINGS,-0.448,-0.224,0.0382,0.0321
113,20330,MD,8,MARYLAN,100,VAN HOLLE,-0.405,-0.259,0.0266,0.0646
113,15616,MA,1,MASSACH,100,NEAL,-0.427,-0.124,0.041,0.0503
113,29729,MA,2,MASSACH,100,MCGOVERN,-0.553,-0.286,0.0194,0.1152
113,20754,MA,3,MASSACH,100,TSONGAS,-0.43,-0.192,0.0173,0.0379
113,21335,MA,4,MASSACH,100,KENNEDY,-0.463,-0.152,0.0641,0.1051
113,14435,MA,5,MASSACH,100,MARKEY,-0.512,-0.42,0.0318,0.0889
113,21375,MA,5,MASSACH,100,CLARK,-0.562,-0.371,0.0625,0.2584
113,29730,MA,6,MASSACH,100,TIERNEY,-0.513,-0.419,0.0416,0.0378
113,29919,MA,7,MASSACH,100,CAPUANO,-0.592,0.013,0.0779,0.2197
113,20119,MA,8,MASSACH,100,LYNCH,-0.354,0.034,0.0247,0.0368
113,21140,MA,9,MASSACH,100,KEATING,-0.354,-0.342,0.0168,0.2231
113,21141,MI,1,MICHIGA,200,BENISHEK,0.602,-0.5,0.1239,0.3448
113,21142,MI,2,MICHIGA,200,HUIZENGA,0.707,-0.236,0.0405,0.3042
113,21143,MI,3,MICHIGA,200,AMASH,0.898,-0.44,0.2207,0.073
113,29124,MI,4,MICHIGA,200,CAMP,0.397,-0.15,0.0542,0.1338
113,21372,MI,5,MICHIGA,100,KILDEE,-0.423,-0.11,0.0386,0.0596
113,15446,MI,6,MICHIGA,200,UPTON,0.346,-0.537,0.0557,0.1842
113,20725,MI,7,MICHIGA,200,WALBERG,0.563,-0.243,0.0652,0.3498
113,20120,MI,8,MICHIGA,200,ROGERS,0.434,-0.095,0.0807,0.2045
113,15033,MI,9,MICHIGA,100,LEVIN,-0.378,-0.162,0.0332,0.0343
113,20331,MI,10,MICHIGA,200,MILLER,0.352,-0.108,0.0512,0.163
113,21336,MI,11,MICHIGA,200,BENTIVOLIO,0.81,-0.123,0.0364,0.1405
113,2605,MI,12,MICHIGA,100,DINGELL,-0.445,0.27,0.0254,0.0749
113,10713,MI,13,MICHIGA,100,CONYERS,-0.687,-0.558,0.1289,0.08
113,20923,MI,14,MICHIGA,100,PETERS,-0.224,-0.337,0.0115,0.209
113,20726,MN,1,MINNESO,100,WALZ,-0.285,0.226,0.0101,0.0563
113,20333,MN,2,MINNESO,200,KLINE,0.532,-0.1,0.0824,0.2809
113,20924,MN,3,MINNESO,200,PAULSEN,0.451,-0.413,0.0882,0.3493
113,20122,MN,4,MINNESO,100,MCCOLLUM,-0.429,-0.26,0.0264,0.0591
113,20727,MN,5,MINNESO,100,ELLISON,-0.583,-0.602,0.0303,0.0378
113,20728,MN,6,MINNESO,200,BACHMANN,0.618,-0.176,0.0581,0.2959
113,29127,MN,7,MINNESO,100,PETERSON,-0.155,0.826,0.0404,0.1448
113,14263,MN,8,MINNESO,100,NOLAN,-0.411,-0.551,0.0234,0.0372
113,21147,MS,1,MISSISS,200,NUNNELEE,0.503,0.327,0.039,0.2658
113,29368,MS,2,MISSISS,100,THOMPSON,-0.5,0.414,0.015,0.094
113,20925,MS,3,MISSISS,200,HARPER,0.422,0.238,0.0706,0.1745
113,21148,MS,4,MISSISS,200,PALAZZO,0.514,0.294,0.0547,0.3568
113,20147,MO,1,MISSOUR,100,CLAY,-0.501,-0.15,0.0175,0.0493
113,21337,MO,2,MISSOUR,200,WAGNER,0.481,0.165,0.0453,0.211
113,20926,MO,3,MISSOUR,200,LUETKEMEYER,0.487,0.03,0.0819,0.2537
113,21149,MO,4,MISSOUR,200,HARTZLER,0.526,0.051,0.043,0.4632
113,20517,MO,5,MISSOUR,100,CLEAVER,-0.442,-0.084,0.0236,0.0536
113,20124,MO,6,MISSOUR,200,GRAVES,0.471,-0.093,0.0851,0.273
113,21150,MO,7,MISSOUR,200,LONG,0.628,0.229,0.0361,0.3059
113,21373,MO,8,MISSOUR,200,SMITH,0.634,-0.145,0.0623,0.5302
113,21338,MT,1,MONTANA,200,DAINES,0.501,0.01,0.0331,0.1274
113,20518,NE,1,NEBRASK,200,FORTENBE,0.314,-0.225,0.055,0.2347
113,29921,NE,2,NEBRASK,200,TERRY,0.464,-0.305,0.0896,0.3022
113,20729,NE,3,NEBRASK,200,SMITH,0.539,-0.006,0.0825,0.3062
113,20927,NV,1,NEVADA,100,TITUS,-0.304,-0.063,0.0159,0.0442
113,21196,NV,2,NEVADA,200,AMODEI,0.457,-0.023,0.0807,0.2281
113,21151,NV,3,NEVADA,200,HECK,0.373,-0.335,0.0793,0.3574
113,21339,NV,4,NEVADA,100,HORSFORD,-0.368,0.19,0.0338,0.1066
113,20731,NH,1,NEW HAM,100,SHEA-PORT,-0.324,-0.069,0.0127,0.0428
113,21340,NH,2,NEW HAM,100,KUSTER,-0.275,-0.081,0.015,0.0495
113,29132,NJ,1,NEW JER,100,ANDREWS,-0.304,-0.195,0.0321,0.079
113,21536,NJ,1,NEW JER,100,NORCROSS,-0.406,0.592,0.0542,0.2231
113,29539,NJ,2,NEW JER,200,LOBIONDO,0.218,-0.349,0.0372,0.2154
113,21153,NJ,3,NEW JER,200,RUNYAN,0.241,-0.021,0.0214,0.1462
113,14863,NJ,4,NEW JER,200,SMITH,0.153,-0.236,0.0139,0.0532
113,20336,NJ,5,NEW JER,200,GARRETT,0.73,-0.27,0.0312,0.3108
113,15454,NJ,6,NEW JER,100,PALLONE,-0.406,-0.125,0.0401,0.0498
113,20929,NJ,7,NEW JER,200,LANCE,0.355,-0.437,0.0663,0.3159
113,20542,NJ,8,NEW JER,100,SIRES,-0.399,0.006,0.0238,0.0622
113,29741,NJ,9,NEW JER,100,PASCRELL,-0.37,-0.002,0.0321,0.0279
113,31103,NJ,10,NEW JER,100,PAYNE,-0.519,-0.303,0.0795,0.0866
113,29541,NJ,11,NEW JER,200,FRELINGH,0.307,-0.493,0.0674,0.2808
113,29923,NJ,12,NEW JER,100,HOLT,-0.479,-0.308,0.0334,0.0498
113,21341,NM,1,NEW MEX,100,LUJAN GRIS,-0.335,0.166,0.0267,0.0604
113,20337,NM,2,NEW MEX,200,PEARCE,0.493,-0.134,0.0772,0.278
113,20932,NM,3,NEW MEX,100,LUJAN,-0.374,0.042,0.0341,0.0817
113,20338,NY,1,NEW YOR,100,BISHOP,-0.331,-0.173,0.0147,0.1072
113,29375,NY,2,NEW YOR,200,KING,0.283,-0.167,0.0454,0.1368
113,20129,NY,3,NEW YOR,100,ISRAEL,-0.321,-0.185,0.0151,0.1083
113,29744,NY,4,NEW YOR,100,MCCARTHY,-0.294,-0.135,0.0263,0.0719
113,29776,NY,5,NEW YOR,100,MEEKS,-0.43,-0.2,0.0316,0.0642
113,21342,NY,6,NEW YOR,100,MENG,-0.395,-0.138,0.0516,0.1054
113,29378,NY,7,NEW YOR,100,VELAZQUE,-0.568,-0.408,0.0218,0.0475
113,21343,NY,8,NEW YOR,100,JEFFRIES,-0.481,-0.155,0.0808,0.0762
113,20733,NY,9,NEW YOR,100,CLARKE,-0.607,-0.326,0.0636,0.0868
113,29377,NY,10,NEW YOR,100,NADLER,-0.529,-0.57,0.036,0.05
113,21154,NY,11,NEW YOR,200,GRIMM,0.236,0.037,0.0194,0.129
113,29379,NY,12,NEW YOR,100,MALONEY,-0.401,-0.383,0.0465,0.0947
113,13035,NY,13,NEW YOR,100,RANGEL,-0.528,-0.387,0.0271,0.1013
113,29925,NY,14,NEW YOR,100,CROWLEY,-0.412,-0.118,0.0311,0.0278
113,29134,NY,15,NEW YOR,100,SERRANO,-0.503,-0.443,0.035,0.0353
113,15603,NY,16,NEW YOR,100,ENGEL,-0.416,-0.187,0.0374,0.0458
113,15612,NY,17,NEW YOR,100,LOWEY,-0.394,-0.282,0.0378,0.0736
113,21344,NY,18,NEW YOR,100,MALONEY,-0.195,0.012,0.0212,0.1907
113,21156,NY,19,NEW YOR,200,GIBSON,0.232,-0.706,0.0762,0.3602
113,20934,NY,20,NEW YOR,100,TONKO,-0.44,-0.263,0.0192,0.0502
113,20957,NY,21,NEW YOR,100,OWENS,-0.164,0.298,0.0209,0.3048
113,21157,NY,22,NEW YOR,200,HANNA,0.277,-0.405,0.0674,0.3108
113,21101,NY,23,NEW YOR,200,REED,0.374,-0.273,0.0817,0.3374
113,20935,NY,24,NEW YOR,100,MAFFEI,-0.182,-0.186,0.0087,0.1715
113,15444,NY,25,NEW YOR,100,SLAUGHTE,-0.468,-0.114,0.0283,0.0771
113,20519,NY,26,NEW YOR,100,HIGGINS,-0.351,0.011,0.0162,0.0317
113,21345,NY,27,NEW YOR,200,COLLINS,0.397,0.167,0.0473,0.1052
113,20340,NC,1,NORTH C,100,BUTTERFI,-0.392,0.191,0.0238,0.0447
113,21159,NC,2,NORTH C,200,ELLMERS,0.451,0.211,0.0724,0.157
113,29546,NC,3,NORTH C,200,JONES,0.211,-0.021,0.0113,0.027
113,15438,NC,4,NORTH C,100,PRICE,-0.341,-0.036,0.0321,0.0202
113,20521,NC,5,NORTH C,200,FOXX,0.695,-0.043,0.0336,0.3747
113,15092,NC,6,NORTH C,200,COBLE,0.532,-0.155,0.0383,0.0951
113,29746,NC,7,NORTH C,100,MCINTYRE,-0.148,0.551,0.0263,0.0182
113,21346,NC,8,NORTH C,200,HUDSON,0.73,-0.358,0.0464,0.5063
113,21347,NC,9,NORTH C,200,PITTENGER,0.627,-0.249,0.1011,0.508
113,20522,NC,10,NORTH C,200,MCHENRY,0.624,-0.036,0.056,0.298
113,21348,NC,11,NORTH C,200,MEADOWS,0.662,0.093,0.0511,0.0788
113,29383,NC,12,NORTH C,100,WATT,-0.532,-0.279,0.0148,0.0357
113,21545,NC,12,NORTH C,100,ADAMS,-0.437,0.163,0.0779,0.3486
113,21349,NC,13,NORTH C,200,HOLDING,0.717,-0.327,0.0472,0.4544
113,21350,ND,1,NORTH D,200,CRAMER,0.346,0.377,0.0201,0.0899
113,29550,OH,1,OHIO,200,CHABOT,0.611,-0.355,0.0552,0.2748
113,21351,OH,2,OHIO,200,WENSTRUP,0.593,0.084,0.0438,0.2469
113,21352,OH,3,OHIO,100,BEATTY,-0.467,0.155,0.0703,0.0858
113,20738,OH,4,OHIO,200,JORDAN,0.719,-0.221,0.0481,0.3434
113,20755,OH,5,OHIO,200,LATTA,0.541,0.048,0.076,0.3028
113,21162,OH,6,OHIO,200,JOHNSON,0.506,-0.223,0.0756,0.4604
113,21165,OH,7,OHIO,200,GIBBS,0.458,0.12,0.0532,0.2837
113,29137,OH,8,OHIO,200,BOEHNER,0.53,-0.062,0.0555,0.1259
113,15029,OH,9,OHIO,100,KAPTUR,-0.355,0.155,0.0344,0.066
113,20342,OH,10,OHIO,200,TURNER,0.284,-0.032,0.0376,0.1415
113,20941,OH,11,OHIO,100,FUDGE,-0.561,-0.051,0.0996,0.0625
113,20130,OH,12,OHIO,200,TIBERI,0.42,-0.257,0.0776,0.2732
113,20343,OH,13,OHIO,100,RYAN,-0.405,0.298,0.0154,0.0871
113,21353,OH,14,OHIO,200,JOYCE,0.316,-0.252,0.051,0.3515
113,21163,OH,15,OHIO,200,STIVERS,0.35,-0.179,0.0633,0.3419
113,21164,OH,16,OHIO,200,RENACCI,0.445,-0.282,0.091,0.448
113,21354,OK,1,OKLAHOM,200,BRIDENSTIN,0.832,0.076,0.0512,0.0991
113,21355,OK,2,OKLAHOM,200,MULLIN,0.528,0.538,0.0697,0.1396
113,29393,OK,3,OKLAHOM,200,LUCAS,0.38,0.299,0.0579,0.0384
113,20344,OK,4,OKLAHOM,200,COLE,0.371,0.239,0.0632,0.054
113,21166,OK,5,OKLAHOM,200,LANKFORD,0.58,0.149,0.0296,0.3303
113,21198,OR,1,OREGON,100,BONAMICI,-0.429,-0.364,0.0269,0.0672
113,29932,OR,2,OREGON,200,WALDEN,0.362,-0.186,0.0672,0.2056
113,29588,OR,3,OREGON,100,BLUMENAU,-0.456,-0.7,0.0581,0.1907
113,15410,OR,4,OREGON,100,DEFAZIO,-0.467,0.181,0.0466,0.1886
113,20944,OR,5,OREGON,100,SCHRADER,-0.214,0.108,0.0096,0.1656
113,29777,PA,1,PENNSYL,100,BRADY,-0.48,0.238,0.0131,0.095
113,29559,PA,2,PENNSYL,100,FATTAH,-0.473,-0.136,0.0213,0.0292
113,21167,PA,3,PENNSYL,200,KELLY,0.328,0.336,0.0247,0.0976
113,21356,PA,4,PENNSYL,200,PERRY,0.645,-0.097,0.0605,0.0583
113,20946,PA,5,PENNSYL,200,THOMPSON,0.334,0.137,0.0524,0.1983
113,20345,PA,6,PENNSYL,200,GERLACH,0.25,-0.319,0.0457,0.2274
113,21168,PA,7,PENNSYL,200,MEEHAN,0.244,-0.089,0.0225,0.2059
113,20524,PA,8,PENNSYL,200,FITZPATRI,0.244,-0.497,0.0611,0.3427
113,20134,PA,9,PENNSYL,200,SHUSTER,0.412,0.218,0.0744,0.0735
113,21170,PA,10,PENNSYL,200,MARINO,0.378,0.346,0.0431,0.1649
113,21171,PA,11,PENNSYL,200,BARLETTA,0.276,0.245,0.0135,0.1223
113,21357,PA,12,PENNSYL,200,ROTHFUS,0.488,0.163,0.0497,0.1053
113,20525,PA,13,PENNSYL,100,SCHWARTZ,-0.336,-0.101,0.0106,0.0816
113,29561,PA,14,PENNSYL,100,DOYLE,-0.331,0.195,0.0363,0.0639
113,20526,PA,15,PENNSYL,200,DENT,0.264,-0.296,0.0463,0.2307
113,29752,PA,16,PENNSYL,200,PITTS,0.577,-0.161,0.0821,0.2743
113,21358,PA,17,PENNSYL,100,CARTWRIGHT,-0.463,0.054,0.0513,0.0785
113,20346,PA,18,PENNSYL,200,MURPHY,0.263,0.109,0.0274,0.049
113,21172,RI,1,RHODE I,100,CICILLINE,-0.433,-0.246,0.0216,0.0405
113,20136,RI,2,RHODE I,100,LANGEVIN,-0.371,0.075,0.0224,0.0331
113,29565,SC,1,SOUTH C,200,SANFORD,0.881,-0.474,0.1884,0.0305
113,20138,SC,2,SOUTH C,200,WILSON,0.584,-0.054,0.0737,0.2667
113,21174,SC,3,SOUTH C,200,DUNCAN,0.847,-0.008,0.0318,0.096
113,21175,SC,4,SOUTH C,200,GOWDY,0.742,-0.074,0.0403,0.163
113,21176,SC,5,SOUTH C,200,MULVANEY,0.87,-0.265,0.1064,0.1021
113,39301,SC,6,SOUTH C,100,CLYBURN,-0.452,0.227,0.0185,0.0631
113,21359,SC,7,SOUTH C,200,RICE,0.664,0.015,0.055,0.0782
113,21177,SD,1,SOUTH D,200,NOEM,0.382,0.312,0.033,0.1875
113,20947,TN,1,TENNESS,200,ROE,0.507,-0.154,0.065,0.2857
113,15455,TN,2,TENNESS,200,DUNCAN,0.631,-0.299,0.0407,0.1296
113,21178,TN,3,TENNESS,200,FLEISCHMA,0.515,0.189,0.0532,0.2189
113,21179,TN,4,TENNESS,200,DESJARLAIS,0.569,0.053,0.0227,0.1752
113,15019,TN,5,TENNESS,100,COOPER,-0.161,-0.066,0.004,0.1138
113,21180,TN,6,TENNESS,200,BLACK,0.601,0.148,0.0303,0.3583
113,20351,TN,7,TENNESS,200,BLACKBURN,0.642,0.017,0.0511,0.3103
113,21181,TN,8,TENNESS,200,FINCHER,0.57,-0.042,0.0461,0.3112
113,20748,TN,9,TENNESS,100,COHEN,-0.43,-0.45,0.0208,0.0977
113,20527,TX,1,TEXAS,200,GOHMERT,0.601,-0.159,0.0494,0.1851
113,20528,TX,2,TEXAS,200,POE,0.627,-0.111,0.0472,0.3161
113,29143,TX,3,TEXAS,200,JOHNSON,0.63,0.237,0.0415,0.1217
113,94828,TX,4,TEXAS,200,HALL,0.457,0.12,0.0855,0.1761
113,20352,TX,5,TEXAS,200,HENSARLIN,0.754,-0.062,0.0226,0.3854
113,15085,TX,6,TEXAS,200,BARTON,0.545,0.017,0.0406,0.0452
113,20139,TX,7,TEXAS,200,CULBERSO,0.529,0.316,0.0934,0.1285
113,29760,TX,8,TEXAS,200,BRADY,0.542,0.092,0.0789,0.2195
113,20529,TX,9,TEXAS,100,GREEN,-0.407,0.321,0.0281,0.0395
113,20530,TX,10,TEXAS,200,MCCAUL,0.466,-0.086,0.0753,0.2694
113,20531,TX,11,TEXAS,200,CONAWAY,0.624,0.107,0.0658,0.3595
113,29762,TX,12,TEXAS,200,GRANGER,0.419,0.03,0.0756,0.1932
113,29572,TX,13,TEXAS,200,THORNBER,0.568,0.116,0.0852,0.2528
113,21360,TX,14,TEXAS,200,WEBER,0.828,0.075,0.0696,0.2596
113,29763,TX,15,TEXAS,100,HINOJOSA,-0.324,0.188,0.0217,0.0239
113,21361,TX,16,TEXAS,100,OROURKE,-0.402,-0.312,0.04,0.061
113,21182,TX,17,TEXAS,200,FLORES,0.624,-0.077,0.0275,0.5074
113,29573,TX,18,TEXAS,100,JACKSON-,-0.451,0.082,0.0219,0.0533
113,20353,TX,19,TEXAS,200,NEUGEBAUE,0.656,0.164,0.0449,0.265
113,21362,TX,20,TEXAS,100,CASTRO,-0.403,0.255,0.0583,0.0838
113,15445,TX,21,TEXAS,200,SMITH,0.426,-0.004,0.0484,0.0396
113,20948,TX,22,TEXAS,200,OLSON,0.56,0.196,0.0657,0.239
113,21363,TX,23,TEXAS,100,GALLEGO,-0.219,0.408,0.0205,0.1714
113,20532,TX,24,TEXAS,200,MARCHANT,0.622,0.002,0.0458,0.3234
113,21364,TX,25,TEXAS,200,WILLIAMS,0.622,0.211,0.0426,0.1959
113,20355,TX,26,TEXAS,200,BURGESS,0.581,-0.28,0.069,0.3279
113,21184,TX,27,TEXAS,200,FARENTHOLD,0.551,0.014,0.0557,0.2223
113,20533,TX,28,TEXAS,100,CUELLAR,-0.216,0.54,0.0159,0.1402
113,39304,TX,29,TEXAS,100,GREEN,-0.32,0.466,0.0346,0.03
113,39305,TX,30,TEXAS,100,JOHNSON,-0.484,0.172,0.0171,0.0715
113,20356,TX,31,TEXAS,200,CARTER,0.501,0.406,0.0951,0.089
113,29759,TX,32,TEXAS,200,SESSIONS,0.62,0.034,0.0662,0.2799
113,21365,TX,33,TEXAS,100,VEASEY,-0.401,0.266,0.059,0.0757
113,21366,TX,34,TEXAS,100,VELA,-0.312,0.593,0.0283,0.0848
113,29571,TX,35,TEXAS,100,DOGGETT,-0.418,-0.336,0.0451,0.0435
113,29570,TX,36,TEXAS,200,STOCKMAN,0.974,-0.226,0.1325,0.2168
113,20357,UT,1,UTAH,200,BISHOP,0.563,0.021,0.0825,0.234
113,21367,UT,2,UTAH,200,STEWART,0.505,0.122,0.06,0.2287
113,20949,UT,3,UTAH,200,CHAFFETZ,0.719,-0.366,0.0397,0.2609
113,20140,UT,4,UTAH,100,MATHESON,-0.104,0.484,0.0119,0.088
113,20750,VT,1,VERMONT,100,WELCH,-0.457,-0.145,0.0204,0.0638
113,20756,VA,1,VIRGINI,200,WITTMAN,0.415,-0.213,0.0769,0.3246
113,21185,VA,2,VIRGINI,200,RIGELL,0.501,-0.414,0.1186,0.3668
113,39307,VA,3,VIRGINI,100,SCOTT,-0.456,-0.004,0.0263,0.0656
113,20143,VA,4,VIRGINI,200,FORBES,0.426,0.052,0.0725,0.1593
113,21186,VA,5,VIRGINI,200,HURT,0.61,-0.034,0.0457,0.1812
113,39308,VA,6,VIRGINI,200,GOODLATT,0.508,-0.059,0.0725,0.1976
113,20144,VA,7,VIRGINI,200,CANTOR,0.555,-0.062,0.0832,0.2757
113,21553,VA,7,VIRGINI,200,BRAT,0.496,-0.869,0.1957,0.4431
113,29149,VA,8,VIRGINI,100,MORAN,-0.309,-0.289,0.0303,0.1091
113,21191,VA,9,VIRGINI,200,GRIFFITH,0.558,-0.467,0.1021,0.2391
113,14869,VA,10,VIRGINI,200,WOLF,0.287,-0.263,0.0336,0.0678
113,20952,VA,11,VIRGINI,100,CONNOLLY,-0.288,-0.145,0.0209,0.1941
113,31101,WA,1,WASHING,100,DELBENE,-0.263,-0.216,0.0151,0.0781
113,20145,WA,2,WASHING,100,LARSEN,-0.37,0.249,0.0265,0.0387
113,21187,WA,3,WASHING,200,HERRERA BEU,0.43,-0.479,0.086,0.3006
113,29580,WA,4,WASHING,200,HASTINGS,0.439,0.213,0.0737,0.1168
113,20535,WA,5,WASHING,200,MCMORRIS RO,0.454,0.021,0.079,0.2125
113,21368,WA,6,WASHING,100,KILMER,-0.282,-0.205,0.0227,0.1652
113,15613,WA,7,WASHING,100,MCDERMOT,-0.679,-0.166,0.0676,0.2158
113,20536,WA,8,WASHING,200,REICHERT,0.241,-0.389,0.046,0.2613
113,29768,WA,9,WASHING,100,SMITH,-0.276,-0.196,0.0206,0.111
113,21369,WA,10,WASHING,100,HECK,-0.337,-0.103,0.0218,0.0655
113,21188,WV,1,WEST VI,200,MCKINLEY,0.295,0.025,0.0343,0.161
113,20146,WV,2,WEST VI,200,CAPITO,0.268,-0.058,0.0314,0.1211
113,14448,WV,3,WEST VI,100,RAHALL,-0.292,0.384,0.0258,0.0205
113,29939,WI,1,WISCONS,200,RYAN,0.586,-0.353,0.0693,0.2789
113,21370,WI,2,WISCONS,100,POCAN,-0.698,-0.375,0.1194,0.2332
113,29769,WI,3,WISCONS,100,KIND,-0.27,-0.131,0.0186,0.0724
113,20537,WI,4,WISCONS,100,MOORE,-0.55,-0.316,0.0262,0.0787
113,14657,WI,5,WISCONS,200,SENSENBR,0.672,-0.641,0.0232,0.1875
113,14675,WI,6,WISCONS,200,PETRI,0.383,-0.373,0.0493,0.1047
113,21189,WI,7,WISCONS,200,DUFFY,0.549,-0.401,0.0569,0.2884
113,21190,WI,8,WISCONS,200,RIBBLE,0.693,-0.363,0.0746,0.148
113,20953,WY,1,WYOMING,200,LUMMIS,0.703,-0.293,0.0323,0.2007
113,49700,AL,0,ALABAMA,200,SESSIONS,0.545,0.05,0.0178,0.0825
113,94659,AL,0,ALABAMA,200,SHELBY,0.428,0.431,0.011,0.0444
113,40300,AK,0,ALASKA,200,MURKOWSKI,0.192,-0.32,0.0107,0.0486
113,40900,AK,0,ALASKA,100,BEGICH,-0.257,0.356,0.0227,0.1667
113,20100,AZ,0,ARIZONA,200,FLAKE,0.958,-0.286,0.1159,0.228
113,15039,AZ,0,ARIZONA,200,MCCAIN,0.378,-0.678,0.0332,0.1022
113,40301,AR,0,ARKANSA,100,PRYOR,-0.201,0.505,0.0296,0.0564
113,20101,AR,0,ARKANSA,200,BOOZMAN,0.415,0.111,0.0573,0.1503
113,15011,CA,0,CALIFOR,100,BOXER,-0.465,-0.335,0.0464,0.0334
113,49300,CA,0,CALIFOR,100,FEINSTEIN,-0.279,-0.116,0.0204,0.0278
113,29906,CO,0,COLORAD,100,UDALL,-0.359,0.095,0.0275,0.0872
113,40910,CO,0,COLORAD,100,BENNET,-0.231,-0.145,0.0218,0.094
113,41101,CT,0,CONNECT,100,BLUMENTHAL,-0.417,-0.18,0.0875,0.1182
113,20707,CT,0,CONNECT,100,MURPHY,-0.317,-0.242,0.0112,0.1335
113,40916,DE,0,DELAWAR,100,COONS,-0.314,-0.153,0.064,0.1109
113,15015,DE,0,DELAWAR,100,CARPER,-0.182,-0.176,0.0063,0.0228
113,41102,FL,0,FLORIDA,200,RUBIO,0.579,-0.471,0.0233,0.3198
113,14651,FL,0,FLORIDA,100,NELSON,-0.196,0.416,0.0242,0.096
113,29512,GA,0,GEORGIA,200,CHAMBLISS,0.435,0.133,0.0223,0.0666
113,29909,GA,0,GEORGIA,200,ISAKSON,0.416,-0.102,0.021,0.1253
113,20713,HI,0,HAWAII,100,HIRONO,-0.511,-0.114,0.0459,0.0555
113,41112,HI,0,HAWAII,100,SCHATZ,-0.477,0.066,0.06,0.2358
113,40902,ID,0,IDAHO,200,RISCH,0.672,0.585,0.0601,0.0996
113,29345,ID,0,IDAHO,200,CRAPO,0.501,0.174,0.0111,0.077
113,15021,IL,0,ILLINOI,100,DURBIN,-0.375,-0.35,0.0115,0.0363
113,20115,IL,0,ILLINOI,200,KIRK,0.286,-0.745,0.0614,0.2297
113,14806,IN,0,INDIANA,200,COATS,0.37,-0.269,0.0192,0.0361
113,20717,IN,0,INDIANA,100,DONNELLY,-0.125,0.521,0.0196,0.0391
113,14226,IA,0,IOWA,200,GRASSLEY,0.343,-0.086,0.0104,0.078
113,14230,IA,0,IOWA,100,HARKIN,-0.372,-0.511,0.0317,0.0399
113,29722,KS,0,KANSAS,200,MORAN,0.431,0.146,0.0757,0.1942
113,14852,KS,0,KANSAS,200,ROBERTS,0.419,-0.157,0.0219,0.0255
113,41104,KY,0,KENTUCK,200,PAUL,0.974,-0.228,0.149,0.1629
113,14921,KY,0,KENTUCK,200,MCCONNELL,0.419,-0.022,0.0132,0.0517
113,29918,LA,0,LOUISIA,200,VITTER,0.505,0.224,0.0197,0.0723
113,49702,LA,0,LOUISIA,100,LANDRIEU,-0.204,0.457,0.0306,0.0428
113,49703,ME,0,MAINE,200,COLLINS,0.088,-0.567,0.0205,0.0666
113,41300,ME,0,MAINE,328,KING,-0.184,-0.294,0.0688,0.1428
113,14440,MD,0,MARYLAN,100,MIKULSKI,-0.385,-0.106,0.0165,0.0217
113,15408,MD,0,MARYLAN,100,CARDIN,-0.337,-0.275,0.0278,0.0483
113,41301,MA,0,MASSACH,100,WARREN,-0.681,0.059,0.0473,0.2693
113,41306,MA,0,MASSACH,100,COWAN,-0.441,0.209,0.1196,0.2225
113,29732,MI,0,MICHIGA,100,STABENOW,-0.335,0.02,0.0072,0.0318
113,14709,MI,0,MICHIGA,100,LEVIN  CARL,-0.411,-0.072,0.0227,0.0279
113,40700,MN,0,MINNESO,100,KLOBUCHAR,-0.254,-0.172,0.0299,0.0751
113,40904,MN,0,MINNESO,100,FRANKEN,-0.433,-0.023,0.1034,0.1113
113,14009,MS,0,MISSISS,200,COCHRAN,0.291,0.032,0.0068,0.0724
113,29534,MS,0,MISSISS,200,WICKER,0.388,0.304,0.0397,0.0406
